Year,Month,Season,District,Urban_Rural,Sector,Consumption_MU,Population,Avg_Temp,Industrial_Index,Transmission_Loss_Percent,Production_Cost_Rs,Generation_Thermal,Generation_Hydro,Generation_Renewable
2004,4,Summer,Surguja,Rural,Industrial,2461.72,519,37.0,11.1,16.8,2.52,0.853,0.099,0.048
2004,4,Summer,Surguja,Rural,Agricultural,224.29,519,37.0,11.1,16.8,2.52,0.853,0.099,0.048
2004,4,Summer,Bastar,Urban,Residential,544.7,461,39.5,10.0,16.6,2.54,0.853,0.099,0.048
2004,4,Summer,Bastar,Urban,Commercial,856.83,461,39.5,10.0,16.6,2.54,0.853,0.099,0.048
2004,4,Summer,Bastar,Urban,Industrial,5513.98,461,39.5,10.0,16.6,2.54,0.853,0.099,0.048
2004,4,Summer,Bastar,Urban,Agricultural,43.21,461,39.5,10.0,16.6,2.54,0.853,0.099,0.048
2004,4,Summer,Bastar,Rural,Residential,202.78,461,39.5,10.0,16.6,2.54,0.853,0.099,0.048
2004,4,Summer,Bastar,Rural,Commercial,184.99,461,39.5,10.0,16.6,2.54,0.853,0.099,0.048
2004,4,Summer,Bastar,Rural,Industrial,432.79,461,39.5,10.0,16.6,2.54,0.853,0.099,0.048
2004,4,Summer,Bastar,Rural,Agricultural,276.33,461,39.5,10.0,16.6,2.54,0.853,0.099,0.048
2004,4,Summer,Rajnandgaon,Urban,Residential,391.43,388,37.2,13.0,15.3,2.5,0.853,0.099,0.048
2004,4,Summer,Rajnandgaon,Urban,Commercial,624.05,388,37.2,13.0,15.3,2.5,0.853,0.099,0.048
2004,4,Summer,Rajnandgaon,Urban,Industrial,1242.45,388,37.2,13.0,15.3,2.5,0.853,0.099,0.048
2004,4,Summer,Rajnandgaon,Urban,Agricultural,91.02,388,37.2,13.0,15.3,2.5,0.853,0.099,0.048
2004,4,Summer,Rajnandgaon,Rural,Residential,350.93,388,37.2,13.0,15.3,2.5,0.853,0.099,0.048
2004,4,Summer,Rajnandgaon,Rural,Commercial,479.56,388,37.2,13.0,15.3,2.5,0.853,0.099,0.048
2004,4,Summer,Rajnandgaon,Rural,Industrial,2932.02,388,37.2,13.0,15.3,2.5,0.853,0.099,0.048
2004,4,Summer,Rajnandgaon,Rural,Agricultural,127.86,388,37.2,13.0,15.3,2.5,0.853,0.099,0.048
2004,5,Summer,Raipur,Urban,Residential,128.96,1168,39.2,19.2,12.0,2.52,0.853,0.093,0.054
2004,5,Summer,Raipur,Urban,Commercial,973.31,1168,39.2,19.2,12.0,2.52,0.853,0.093,0.054
2004,5,Summer,Raipur,Urban,Industrial,9123.84,1168,39.2,19.2,12.0,2.52,0.853,0.093,0.054
2004,5,Summer,Raipur,Urban,Agricultural,51.27,1168,39.2,19.2,12.0,2.52,0.853,0.093,0.054
2004,5,Summer,Raipur,Rural,Residential,156.88,1168,39.2,19.2,12.0,2.52,0.853,0.093,0.054
2004,5,Summer,Raipur,Rural,Commercial,105.2,1168,39.2,19.2,12.0,2.52,0.853,0.093,0.054
2004,5,Summer,Raipur,Rural,Industrial,2861.21,1168,39.2,19.2,12.0,2.52,0.853,0.093,0.054
2004,5,Summer,Raipur,Rural,Agricultural,151.32,1168,39.2,19.2,12.0,2.52,0.853,0.093,0.054
2004,5,Summer,Bilaspur,Urban,Residential,394.03,769,39.4,16.5,13.0,2.46,0.853,0.093,0.054
2004,5,Summer,Bilaspur,Urban,Commercial,928.69,769,39.4,16.5,13.0,2.46,0.853,0.093,0.054
2004,5,Summer,Bilaspur,Urban,Industrial,7216.72,769,39.4,16.5,13.0,2.46,0.853,0.093,0.054
2004,5,Summer,Bilaspur,Urban,Agricultural,69.78,769,39.4,16.5,13.0,2.46,0.853,0.093,0.054
2004,5,Summer,Bilaspur,Rural,Residential,285.12,769,39.4,16.5,13.0,2.46,0.853,0.093,0.054
2004,5,Summer,Bilaspur,Rural,Commercial,77.21,769,39.4,16.5,13.0,2.46,0.853,0.093,0.054
2004,5,Summer,Bilaspur,Rural,Industrial,1975.05,769,39.4,16.5,13.0,2.46,0.853,0.093,0.054
2004,5,Summer,Bilaspur,Rural,Agricultural,66.03,769,39.4,16.5,13.0,2.46,0.853,0.093,0.054
2004,5,Summer,Durg,Urban,Residential,138.92,712,40.0,16.3,13.8,2.55,0.853,0.093,0.054
2004,5,Summer,Durg,Urban,Commercial,376.5,712,40.0,16.3,13.8,2.55,0.853,0.093,0.054
2004,5,Summer,Durg,Urban,Industrial,9087.12,712,40.0,16.3,13.8,2.55,0.853,0.093,0.054
2004,5,Summer,Durg,Urban,Agricultural,60.48,712,40.0,16.3,13.8,2.55,0.853,0.093,0.054
2004,5,Summer,Durg,Rural,Residential,305.63,712,40.0,16.3,13.8,2.55,0.853,0.093,0.054
2004,5,Summer,Durg,Rural,Commercial,378.33,712,40.0,16.3,13.8,2.55,0.853,0.093,0.054
2004,5,Summer,Durg,Rural,Industrial,3834.84,712,40.0,16.3,13.8,2.55,0.853,0.093,0.054
2004,5,Summer,Durg,Rural,Agricultural,189.03,712,40.0,16.3,13.8,2.55,0.853,0.093,0.054
2004,5,Summer,Korba,Urban,Residential,524.31,607,37.6,38.9,13.4,2.54,0.853,0.093,0.054
2004,5,Summer,Korba,Urban,Commercial,974.63,607,37.6,38.9,13.4,2.54,0.853,0.093,0.054
2004,5,Summer,Korba,Urban,Industrial,17317.3,607,37.6,38.9,13.4,2.54,0.853,0.093,0.054
2004,5,Summer,Korba,Urban,Agricultural,63.28,607,37.6,38.9,13.4,2.54,0.853,0.093,0.054
2004,5,Summer,Korba,Rural,Residential,141.03,607,37.6,38.9,13.4,2.54,0.853,0.093,0.054
2004,5,Summer,Korba,Rural,Commercial,239.11,607,37.6,38.9,13.4,2.54,0.853,0.093,0.054
2004,5,Summer,Korba,Rural,Industrial,4029.02,607,37.6,38.9,13.4,2.54,0.853,0.093,0.054
2004,5,Summer,Korba,Rural,Agricultural,199.64,607,37.6,38.9,13.4,2.54,0.853,0.093,0.054
2004,5,Summer,Raigarh,Urban,Residential,216.61,544,39.8,40.5,14.0,2.54,0.853,0.093,0.054
2004,5,Summer,Raigarh,Urban,Commercial,582.34,544,39.8,40.5,14.0,2.54,0.853,0.093,0.054
2004,5,Summer,Raigarh,Urban,Industrial,4186.78,544,39.8,40.5,14.0,2.54,0.853,0.093,0.054
2004,5,Summer,Raigarh,Urban,Agricultural,59.9,544,39.8,40.5,14.0,2.54,0.853,0.093,0.054
2004,5,Summer,Raigarh,Rural,Residential,268.28,544,39.8,40.5,14.0,2.54,0.853,0.093,0.054
2004,5,Summer,Raigarh,Rural,Commercial,422.1,544,39.8,40.5,14.0,2.54,0.853,0.093,0.054
2004,5,Summer,Raigarh,Rural,Industrial,578.13,544,39.8,40.5,14.0,2.54,0.853,0.093,0.054
2004,5,Summer,Raigarh,Rural,Agricultural,140.11,544,39.8,40.5,14.0,2.54,0.853,0.093,0.054
2004,5,Summer,Surguja,Urban,Residential,318.68,505,37.1,11.9,15.7,2.46,0.853,0.093,0.054
2004,5,Summer,Surguja,Urban,Commercial,666.1,505,37.1,11.9,15.7,2.46,0.853,0.093,0.054
2004,5,Summer,Surguja,Urban,Industrial,4934.75,505,37.1,11.9,15.7,2.46,0.853,0.093,0.054
2004,5,Summer,Surguja,Urban,Agricultural,40.6,505,37.1,11.9,15.7,2.46,0.853,0.093,0.054
2004,5,Summer,Surguja,Rural,Residential,370.2,505,37.1,11.9,15.7,2.46,0.853,0.093,0.054
2004,5,Summer,Surguja,Rural,Commercial,267.59,505,37.1,11.9,15.7,2.46,0.853,0.093,0.054
2004,5,Summer,Surguja,Rural,Industrial,2518.26,505,37.1,11.9,15.7,2.46,0.853,0.093,0.054
2004,5,Summer,Surguja,Rural,Agricultural,138.35,505,37.1,11.9,15.7,2.46,0.853,0.093,0.054
2004,5,Summer,Bastar,Urban,Residential,145.19,472,38.8,9.6,17.2,2.55,0.853,0.093,0.054
2004,5,Summer,Bastar,Urban,Commercial,591.25,472,38.8,9.6,17.2,2.55,0.853,0.093,0.054
2004,5,Summer,Bastar,Urban,Industrial,3427.99,472,38.8,9.6,17.2,2.55,0.853,0.093,0.054
2004,5,Summer,Bastar,Urban,Agricultural,83.55,472,38.8,9.6,17.2,2.55,0.853,0.093,0.054
2004,5,Summer,Bastar,Rural,Residential,68.56,472,38.8,9.6,17.2,2.55,0.853,0.093,0.054
2004,5,Summer,Bastar,Rural,Commercial,472.61,472,38.8,9.6,17.2,2.55,0.853,0.093,0.054
2004,5,Summer,Bastar,Rural,Industrial,521.86,472,38.8,9.6,17.2,2.55,0.853,0.093,0.054
2004,5,Summer,Bastar,Rural,Agricultural,61.7,472,38.8,9.6,17.2,2.55,0.853,0.093,0.054
2004,5,Summer,Rajnandgaon,Urban,Residential,141.81,385,36.8,12.9,14.2,2.48,0.853,0.093,0.054
2004,5,Summer,Rajnandgaon,Urban,Commercial,584.45,385,36.8,12.9,14.2,2.48,0.853,0.093,0.054
2004,5,Summer,Rajnandgaon,Urban,Industrial,1860.27,385,36.8,12.9,14.2,2.48,0.853,0.093,0.054
2004,5,Summer,Rajnandgaon,Urban,Agricultural,50.82,385,36.8,12.9,14.2,2.48,0.853,0.093,0.054
2004,5,Summer,Rajnandgaon,Rural,Residential,164.06,385,36.8,12.9,14.2,2.48,0.853,0.093,0.054
2004,5,Summer,Rajnandgaon,Rural,Commercial,146.61,385,36.8,12.9,14.2,2.48,0.853,0.093,0.054
2004,5,Summer,Rajnandgaon,Rural,Industrial,1648.96,385,36.8,12.9,14.2,2.48,0.853,0.093,0.054
2004,5,Summer,Rajnandgaon,Rural,Agricultural,140.37,385,36.8,12.9,14.2,2.48,0.853,0.093,0.054
2004,6,Summer,Raipur,Urban,Residential,534.11,1157,36.9,17.8,12.0,2.48,0.865,0.091,0.044
2004,6,Summer,Raipur,Urban,Commercial,259.93,1157,36.9,17.8,12.0,2.48,0.865,0.091,0.044
2004,6,Summer,Raipur,Urban,Industrial,6591.93,1157,36.9,17.8,12.0,2.48,0.865,0.091,0.044
2004,6,Summer,Raipur,Urban,Agricultural,85.99,1157,36.9,17.8,12.0,2.48,0.865,0.091,0.044
2004,6,Summer,Raipur,Rural,Residential,208.48,1157,36.9,17.8,12.0,2.48,0.865,0.091,0.044
2004,6,Summer,Raipur,Rural,Commercial,351.18,1157,36.9,17.8,12.0,2.48,0.865,0.091,0.044
2004,6,Summer,Raipur,Rural,Industrial,1632.8,1157,36.9,17.8,12.0,2.48,0.865,0.091,0.044
2004,6,Summer,Raipur,Rural,Agricultural,261.95,1157,36.9,17.8,12.0,2.48,0.865,0.091,0.044
2004,6,Summer,Bilaspur,Urban,Residential,285.03,809,35.8,13.6,12.3,2.51,0.865,0.091,0.044
2004,6,Summer,Bilaspur,Urban,Commercial,215.68,809,35.8,13.6,12.3,2.51,0.865,0.091,0.044
2004,6,Summer,Bilaspur,Urban,Industrial,5634.43,809,35.8,13.6,12.3,2.51,0.865,0.091,0.044
2004,6,Summer,Bilaspur,Urban,Agricultural,21.4,809,35.8,13.6,12.3,2.51,0.865,0.091,0.044
2004,6,Summer,Bilaspur,Rural,Residential,357.4,809,35.8,13.6,12.3,2.51,0.865,0.091,0.044
2004,6,Summer,Bilaspur,Rural,Commercial,382.39,809,35.8,13.6,12.3,2.51,0.865,0.091,0.044
2004,6,Summer,Bilaspur,Rural,Industrial,2175.28,809,35.8,13.6,12.3,2.51,0.865,0.091,0.044
2004,6,Summer,Bilaspur,Rural,Agricultural,162.18,809,35.8,13.6,12.3,2.51,0.865,0.091,0.044
2004,6,Summer,Durg,Urban,Residential,553.26,693,39.3,17.4,12.7,2.48,0.865,0.091,0.044
2004,6,Summer,Durg,Urban,Commercial,368.71,693,39.3,17.4,12.7,2.48,0.865,0.091,0.044
2004,6,Summer,Durg,Urban,Industrial,2021.55,693,39.3,17.4,12.7,2.48,0.865,0.091,0.044
2004,6,Summer,Durg,Urban,Agricultural,29.69,693,39.3,17.4,12.7,2.48,0.865,0.091,0.044
2004,6,Summer,Durg,Rural,Residential,117.87,693,39.3,17.4,12.7,2.48,0.865,0.091,0.044
2004,6,Summer,Durg,Rural,Commercial,346.27,693,39.3,17.4,12.7,2.48,0.865,0.091,0.044
2004,6,Summer,Durg,Rural,Industrial,345.9,693,39.3,17.4,12.7,2.48,0.865,0.091,0.044
2004,6,Summer,Durg,Rural,Agricultural,280.88,693,39.3,17.4,12.7,2.48,0.865,0.091,0.044
2004,6,Summer,Korba,Urban,Residential,641.84,574,37.5,40.5,14.1,2.47,0.865,0.091,0.044
2004,6,Summer,Korba,Urban,Commercial,928.43,574,37.5,40.5,14.1,2.47,0.865,0.091,0.044
2004,6,Summer,Korba,Urban,Industrial,15746.83,574,37.5,40.5,14.1,2.47,0.865,0.091,0.044
2004,6,Summer,Korba,Urban,Agricultural,86.84,574,37.5,40.5,14.1,2.47,0.865,0.091,0.044
2004,6,Summer,Korba,Rural,Residential,288.02,574,37.5,40.5,14.1,2.47,0.865,0.091,0.044
2004,6,Summer,Korba,Rural,Commercial,155.16,574,37.5,40.5,14.1,2.47,0.865,0.091,0.044
2004,6,Summer,Korba,Rural,Industrial,4105.45,574,37.5,40.5,14.1,2.47,0.865,0.091,0.044
2004,6,Summer,Korba,Rural,Agricultural,172.34,574,37.5,40.5,14.1,2.47,0.865,0.091,0.044
2004,6,Summer,Raigarh,Urban,Residential,525.56,574,36.9,37.8,14.9,2.55,0.865,0.091,0.044
2004,6,Summer,Raigarh,Urban,Commercial,196.39,574,36.9,37.8,14.9,2.55,0.865,0.091,0.044
2004,6,Summer,Raigarh,Urban,Industrial,4341.92,574,36.9,37.8,14.9,2.55,0.865,0.091,0.044
2004,6,Summer,Raigarh,Urban,Agricultural,53.49,574,36.9,37.8,14.9,2.55,0.865,0.091,0.044
2004,6,Summer,Raigarh,Rural,Residential,159.87,574,36.9,37.8,14.9,2.55,0.865,0.091,0.044
2004,6,Summer,Raigarh,Rural,Commercial,426.64,574,36.9,37.8,14.9,2.55,0.865,0.091,0.044
2004,6,Summer,Raigarh,Rural,Industrial,6102.22,574,36.9,37.8,14.9,2.55,0.865,0.091,0.044
2004,6,Summer,Raigarh,Rural,Agricultural,72.35,574,36.9,37.8,14.9,2.55,0.865,0.091,0.044
2004,6,Summer,Surguja,Urban,Residential,171.83,507,38.2,11.4,15.8,2.45,0.865,0.091,0.044
2004,6,Summer,Surguja,Urban,Commercial,646.74,507,38.2,11.4,15.8,2.45,0.865,0.091,0.044
2004,6,Summer,Surguja,Urban,Industrial,2006.46,507,38.2,11.4,15.8,2.45,0.865,0.091,0.044
2004,6,Summer,Surguja,Urban,Agricultural,65.31,507,38.2,11.4,15.8,2.45,0.865,0.091,0.044
2004,6,Summer,Surguja,Rural,Residential,345.97,507,38.2,11.4,15.8,2.45,0.865,0.091,0.044
2004,6,Summer,Surguja,Rural,Commercial,381.69,507,38.2,11.4,15.8,2.45,0.865,0.091,0.044
2004,6,Summer,Surguja,Rural,Industrial,1446.64,507,38.2,11.4,15.8,2.45,0.865,0.091,0.044
2004,6,Summer,Surguja,Rural,Agricultural,218.86,507,38.2,11.4,15.8,2.45,0.865,0.091,0.044
2004,6,Summer,Bastar,Urban,Residential,530.87,455,38.3,9.9,16.3,2.5,0.865,0.091,0.044
2004,6,Summer,Bastar,Urban,Commercial,547.07,455,38.3,9.9,16.3,2.5,0.865,0.091,0.044
2004,6,Summer,Bastar,Urban,Industrial,771.19,455,38.3,9.9,16.3,2.5,0.865,0.091,0.044
2004,6,Summer,Bastar,Urban,Agricultural,88.01,455,38.3,9.9,16.3,2.5,0.865,0.091,0.044
2004,6,Summer,Bastar,Rural,Residential,266.26,455,38.3,9.9,16.3,2.5,0.865,0.091,0.044
2004,6,Summer,Bastar,Rural,Commercial,491.39,455,38.3,9.9,16.3,2.5,0.865,0.091,0.044
2004,6,Summer,Bastar,Rural,Industrial,1953.46,455,38.3,9.9,16.3,2.5,0.865,0.091,0.044
2004,6,Summer,Bastar,Rural,Agricultural,68.19,455,38.3,9.9,16.3,2.5,0.865,0.091,0.044
2004,6,Summer,Rajnandgaon,Urban,Residential,315.88,397,35.6,12.5,14.3,2.52,0.865,0.091,0.044
2004,6,Summer,Rajnandgaon,Urban,Commercial,855.83,397,35.6,12.5,14.3,2.52,0.865,0.091,0.044
2004,6,Summer,Rajnandgaon,Urban,Industrial,4318.53,397,35.6,12.5,14.3,2.52,0.865,0.091,0.044
2004,6,Summer,Rajnandgaon,Urban,Agricultural,96.08,397,35.6,12.5,14.3,2.52,0.865,0.091,0.044
2004,6,Summer,Rajnandgaon,Rural,Residential,309.65,397,35.6,12.5,14.3,2.52,0.865,0.091,0.044
2004,6,Summer,Rajnandgaon,Rural,Commercial,328.28,397,35.6,12.5,14.3,2.52,0.865,0.091,0.044
2004,6,Summer,Rajnandgaon,Rural,Industrial,549.49,397,35.6,12.5,14.3,2.52,0.865,0.091,0.044
2004,6,Summer,Rajnandgaon,Rural,Agricultural,161.11,397,35.6,12.5,14.3,2.52,0.865,0.091,0.044
2004,7,Monsoon,Raipur,Urban,Residential,359.72,1177,30.9,17.8,12.9,2.48,0.847,0.105,0.047
2004,7,Monsoon,Raipur,Urban,Commercial,658.0,1177,30.9,17.8,12.9,2.48,0.847,0.105,0.047
2004,7,Monsoon,Raipur,Urban,Industrial,3200.6,1177,30.9,17.8,12.9,2.48,0.847,0.105,0.047
2004,7,Monsoon,Raipur,Urban,Agricultural,93.15,1177,30.9,17.8,12.9,2.48,0.847,0.105,0.047
2004,7,Monsoon,Raipur,Rural,Residential,210.36,1177,30.9,17.8,12.9,2.48,0.847,0.105,0.047
2004,7,Monsoon,Raipur,Rural,Commercial,67.15,1177,30.9,17.8,12.9,2.48,0.847,0.105,0.047
2004,7,Monsoon,Raipur,Rural,Industrial,709.38,1177,30.9,17.8,12.9,2.48,0.847,0.105,0.047
2004,7,Monsoon,Raipur,Rural,Agricultural,301.2,1177,30.9,17.8,12.9,2.48,0.847,0.105,0.047
2004,7,Monsoon,Bilaspur,Urban,Residential,381.93,837,31.5,16.0,13.7,2.49,0.847,0.105,0.047
2004,7,Monsoon,Bilaspur,Urban,Commercial,411.95,837,31.5,16.0,13.7,2.49,0.847,0.105,0.047
2004,7,Monsoon,Bilaspur,Urban,Industrial,3307.72,837,31.5,16.0,13.7,2.49,0.847,0.105,0.047
2004,7,Monsoon,Bilaspur,Urban,Agricultural,42.39,837,31.5,16.0,13.7,2.49,0.847,0.105,0.047
2004,7,Monsoon,Bilaspur,Rural,Residential,158.75,837,31.5,16.0,13.7,2.49,0.847,0.105,0.047
2004,7,Monsoon,Bilaspur,Rural,Commercial,126.84,837,31.5,16.0,13.7,2.49,0.847,0.105,0.047
2004,7,Monsoon,Bilaspur,Rural,Industrial,515.63,837,31.5,16.0,13.7,2.49,0.847,0.105,0.047
2004,7,Monsoon,Bilaspur,Rural,Agricultural,111.8,837,31.5,16.0,13.7,2.49,0.847,0.105,0.047
2004,7,Monsoon,Durg,Urban,Residential,168.05,679,28.1,17.1,12.6,2.46,0.847,0.105,0.047
2004,7,Monsoon,Durg,Urban,Commercial,236.16,679,28.1,17.1,12.6,2.46,0.847,0.105,0.047
2004,7,Monsoon,Durg,Urban,Industrial,5920.35,679,28.1,17.1,12.6,2.46,0.847,0.105,0.047
2004,7,Monsoon,Durg,Urban,Agricultural,139.58,679,28.1,17.1,12.6,2.46,0.847,0.105,0.047
2004,7,Monsoon,Durg,Rural,Residential,120.21,679,28.1,17.1,12.6,2.46,0.847,0.105,0.047
2004,7,Monsoon,Durg,Rural,Commercial,350.05,679,28.1,17.1,12.6,2.46,0.847,0.105,0.047
2004,7,Monsoon,Durg,Rural,Industrial,1758.2,679,28.1,17.1,12.6,2.46,0.847,0.105,0.047
2004,7,Monsoon,Durg,Rural,Agricultural,133.27,679,28.1,17.1,12.6,2.46,0.847,0.105,0.047
2004,7,Monsoon,Korba,Urban,Residential,160.68,579,30.6,45.8,14.1,2.47,0.847,0.105,0.047
2004,7,Monsoon,Korba,Urban,Commercial,339.86,579,30.6,45.8,14.1,2.47,0.847,0.105,0.047
2004,7,Monsoon,Korba,Urban,Industrial,7143.13,579,30.6,45.8,14.1,2.47,0.847,0.105,0.047
2004,7,Monsoon,Korba,Urban,Agricultural,100.72,579,30.6,45.8,14.1,2.47,0.847,0.105,0.047
2004,7,Monsoon,Korba,Rural,Residential,175.99,579,30.6,45.8,14.1,2.47,0.847,0.105,0.047
2004,7,Monsoon,Korba,Rural,Commercial,133.51,579,30.6,45.8,14.1,2.47,0.847,0.105,0.047
2004,7,Monsoon,Korba,Rural,Industrial,2554.74,579,30.6,45.8,14.1,2.47,0.847,0.105,0.047
2004,7,Monsoon,Korba,Rural,Agricultural,112.31,579,30.6,45.8,14.1,2.47,0.847,0.105,0.047
2004,7,Monsoon,Raigarh,Urban,Residential,359.36,576,28.8,36.5,14.8,2.55,0.847,0.105,0.047
2004,7,Monsoon,Raigarh,Urban,Commercial,511.16,576,28.8,36.5,14.8,2.55,0.847,0.105,0.047
2004,7,Monsoon,Raigarh,Urban,Industrial,10145.92,576,28.8,36.5,14.8,2.55,0.847,0.105,0.047
2004,7,Monsoon,Raigarh,Urban,Agricultural,86.98,576,28.8,36.5,14.8,2.55,0.847,0.105,0.047
2004,7,Monsoon,Raigarh,Rural,Residential,184.78,576,28.8,36.5,14.8,2.55,0.847,0.105,0.047
2004,7,Monsoon,Raigarh,Rural,Commercial,110.33,576,28.8,36.5,14.8,2.55,0.847,0.105,0.047
2004,7,Monsoon,Raigarh,Rural,Industrial,4843.55,576,28.8,36.5,14.8,2.55,0.847,0.105,0.047
2004,7,Monsoon,Raigarh,Rural,Agricultural,242.1,576,28.8,36.5,14.8,2.55,0.847,0.105,0.047
2004,7,Monsoon,Surguja,Urban,Residential,298.52,479,29.7,13.1,15.8,2.54,0.847,0.105,0.047
2004,7,Monsoon,Surguja,Urban,Commercial,599.48,479,29.7,13.1,15.8,2.54,0.847,0.105,0.047
2004,7,Monsoon,Surguja,Urban,Industrial,1109.99,479,29.7,13.1,15.8,2.54,0.847,0.105,0.047
2004,7,Monsoon,Surguja,Urban,Agricultural,136.73,479,29.7,13.1,15.8,2.54,0.847,0.105,0.047
2004,7,Monsoon,Surguja,Rural,Residential,81.0,479,29.7,13.1,15.8,2.54,0.847,0.105,0.047
2004,7,Monsoon,Surguja,Rural,Commercial,171.51,479,29.7,13.1,15.8,2.54,0.847,0.105,0.047
2004,7,Monsoon,Surguja,Rural,Industrial,1146.19,479,29.7,13.1,15.8,2.54,0.847,0.105,0.047
2004,7,Monsoon,Surguja,Rural,Agricultural,198.54,479,29.7,13.1,15.8,2.54,0.847,0.105,0.047
2004,7,Monsoon,Bastar,Urban,Residential,98.85,444,31.1,9.5,17.7,2.49,0.847,0.105,0.047
2004,7,Monsoon,Bastar,Urban,Commercial,294.92,444,31.1,9.5,17.7,2.49,0.847,0.105,0.047
2004,7,Monsoon,Bastar,Urban,Industrial,2808.57,444,31.1,9.5,17.7,2.49,0.847,0.105,0.047
2004,7,Monsoon,Bastar,Urban,Agricultural,93.22,444,31.1,9.5,17.7,2.49,0.847,0.105,0.047
2004,7,Monsoon,Bastar,Rural,Residential,149.71,444,31.1,9.5,17.7,2.49,0.847,0.105,0.047
2004,7,Monsoon,Bastar,Rural,Commercial,177.99,444,31.1,9.5,17.7,2.49,0.847,0.105,0.047
2004,7,Monsoon,Bastar,Rural,Industrial,947.82,444,31.1,9.5,17.7,2.49,0.847,0.105,0.047
2004,7,Monsoon,Bastar,Rural,Agricultural,178.39,444,31.1,9.5,17.7,2.49,0.847,0.105,0.047
2004,7,Monsoon,Rajnandgaon,Urban,Residential,326.04,402,31.0,13.7,15.3,2.54,0.847,0.105,0.047
2004,7,Monsoon,Rajnandgaon,Urban,Commercial,154.5,402,31.0,13.7,15.3,2.54,0.847,0.105,0.047
2004,7,Monsoon,Rajnandgaon,Urban,Industrial,1081.98,402,31.0,13.7,15.3,2.54,0.847,0.105,0.047
2004,7,Monsoon,Rajnandgaon,Urban,Agricultural,113.73,402,31.0,13.7,15.3,2.54,0.847,0.105,0.047
2004,7,Monsoon,Rajnandgaon,Rural,Residential,270.19,402,31.0,13.7,15.3,2.54,0.847,0.105,0.047
2004,7,Monsoon,Rajnandgaon,Rural,Commercial,217.87,402,31.0,13.7,15.3,2.54,0.847,0.105,0.047
2004,7,Monsoon,Rajnandgaon,Rural,Industrial,618.94,402,31.0,13.7,15.3,2.54,0.847,0.105,0.047
2004,7,Monsoon,Rajnandgaon,Rural,Agricultural,358.24,402,31.0,13.7,15.3,2.54,0.847,0.105,0.047
2004,8,Monsoon,Raipur,Urban,Residential,311.6,1141,31.7,19.6,12.0,2.47,0.852,0.101,0.048
2004,8,Monsoon,Raipur,Urban,Commercial,215.11,1141,31.7,19.6,12.0,2.47,0.852,0.101,0.048
2004,8,Monsoon,Raipur,Urban,Industrial,3845.85,1141,31.7,19.6,12.0,2.47,0.852,0.101,0.048
2004,8,Monsoon,Raipur,Urban,Agricultural,106.28,1141,31.7,19.6,12.0,2.47,0.852,0.101,0.048
2004,8,Monsoon,Raipur,Rural,Residential,234.18,1141,31.7,19.6,12.0,2.47,0.852,0.101,0.048
2004,8,Monsoon,Raipur,Rural,Commercial,269.12,1141,31.7,19.6,12.0,2.47,0.852,0.101,0.048
2004,8,Monsoon,Raipur,Rural,Industrial,490.93,1141,31.7,19.6,12.0,2.47,0.852,0.101,0.048
2004,8,Monsoon,Raipur,Rural,Agricultural,108.23,1141,31.7,19.6,12.0,2.47,0.852,0.101,0.048
2004,8,Monsoon,Bilaspur,Urban,Residential,452.32,825,28.2,15.4,13.2,2.47,0.852,0.101,0.048
2004,8,Monsoon,Bilaspur,Urban,Commercial,409.45,825,28.2,15.4,13.2,2.47,0.852,0.101,0.048
2004,8,Monsoon,Bilaspur,Urban,Industrial,4845.81,825,28.2,15.4,13.2,2.47,0.852,0.101,0.048
2004,8,Monsoon,Bilaspur,Urban,Agricultural,90.5,825,28.2,15.4,13.2,2.47,0.852,0.101,0.048
2004,8,Monsoon,Bilaspur,Rural,Residential,223.76,825,28.2,15.4,13.2,2.47,0.852,0.101,0.048
2004,8,Monsoon,Bilaspur,Rural,Commercial,240.74,825,28.2,15.4,13.2,2.47,0.852,0.101,0.048
2004,8,Monsoon,Bilaspur,Rural,Industrial,1366.57,825,28.2,15.4,13.2,2.47,0.852,0.101,0.048
2004,8,Monsoon,Bilaspur,Rural,Agricultural,346.45,825,28.2,15.4,13.2,2.47,0.852,0.101,0.048
2004,8,Monsoon,Durg,Urban,Residential,333.8,726,30.3,18.3,12.4,2.52,0.852,0.101,0.048
2004,8,Monsoon,Durg,Urban,Commercial,145.19,726,30.3,18.3,12.4,2.52,0.852,0.101,0.048
2004,8,Monsoon,Durg,Urban,Industrial,1037.57,726,30.3,18.3,12.4,2.52,0.852,0.101,0.048
2004,8,Monsoon,Durg,Urban,Agricultural,131.6,726,30.3,18.3,12.4,2.52,0.852,0.101,0.048
2004,8,Monsoon,Durg,Rural,Residential,46.41,726,30.3,18.3,12.4,2.52,0.852,0.101,0.048
2004,8,Monsoon,Durg,Rural,Commercial,179.71,726,30.3,18.3,12.4,2.52,0.852,0.101,0.048
2004,8,Monsoon,Durg,Rural,Industrial,1937.36,726,30.3,18.3,12.4,2.52,0.852,0.101,0.048
2004,8,Monsoon,Durg,Rural,Agricultural,362.48,726,30.3,18.3,12.4,2.52,0.852,0.101,0.048
2004,8,Monsoon,Korba,Urban,Residential,244.67,625,28.3,41.7,13.4,2.5,0.852,0.101,0.048
2004,8,Monsoon,Korba,Urban,Commercial,149.42,625,28.3,41.7,13.4,2.5,0.852,0.101,0.048
